Damage_Type,Aligner_Name,Sequence Length,Subsampling_Rate,TP,FP,TN,FN,TP_MQ30,FP_MQ30,TN_MQ30,FN_MQ30
single,giraffe,65,0.15,574,20,15715,244,517,17,15715,244
single,shrimp,50,0.65,3877,864,67888,5,3877,864,67888,5
single,aln_anc,50,0.6,3587,149,63245,8,3587,111,63245,8
single,aln,50,0.6,3587,121,63273,8,3587,96,63273,8
single,bb,50,0.6,3592,505,62889,3,3588,114,62889,3
single,bowtie2,50,0.6,3588,97,63296,7,3586,61,63296,7
single,giraffe,35,0.15,141,17,15718,994,115,16,15718,994
single,mem,50,0.6,3591,267,63128,4,3591,250,63128,4
single,giraffe,50,0.15,539,20,15715,359,405,20,15715,359
single,shrimp,50,0.6,3590,785,62609,5,3590,785,62609,5
single,aln_anc,50,0.75,4490,195,79028,10,4490,148,79028,10
single,aln,50,0.75,4490,160,79063,10,4490,127,79063,10
single,bb,50,0.75,4497,662,78561,3,4491,149,78561,3
single,bowtie2,50,0.75,4491,129,79093,9,4485,82,79093,9
single,giraffe,55,0.15,580,17,15718,298,456,16,15718,298
single,mem,50,0.75,4496,356,78868,5,4496,333,78868,5
single,giraffe,60,0.15,561,20,15715,284,466,19,15715,284
none,giraffe,60,0.2,752,24,20925,376,636,20,20925,376
single,shrimp,50,0.75,4494,1020,78203,6,4494,1020,78203,6
single,aln_anc,50,0.7,4184,176,73866,10,4184,134,73866,10
single,aln,50,0.7,4184,144,73898,10,4184,115,73898,10
single,bb,50,0.7,4191,606,73436,3,4185,137,73436,3
single,bowtie2,50,0.7,4185,124,73918,9,4181,74,73918,9
dhigh,giraffe,50,0.2,734,18,20933,477,536,16,20933,477
single,mem,50,0.7,4190,324,73719,5,4190,306,73719,5
single,shrimp,50,0.7,4188,936,73106,6,4188,936,73106,6
single,aln_anc,50,0.85,5064,223,89355,12,5064,164,89355,12
single,aln,50,0.85,5064,181,89397,12,5064,139,89397,12
single,bb,50,0.85,5071,758,88820,5,5065,167,88820,5
single,bowtie2,50,0.85,5065,141,89437,11,5061,85,89437,11
single,mem,50,0.85,5070,403,89176,7,5070,377,89176,7
dmid,giraffe,50,0.2,719,32,20913,491,548,27,20913,491
single,shrimp,50,0.85,5068,1170,88408,8,5068,1170,88408,8
single,aln_anc,50,0.8,4798,211,84151,12,4798,156,84151,12
single,aln,50,0.8,4798,172,84190,12,4798,133,84190,12
single,bb,50,0.8,4805,709,83653,5,4799,158,83653,5
single,bowtie2,50,0.8,4799,134,84228,11,4795,80,84228,11
dmid,giraffe,60,0.2,735,31,20915,393,607,27,20915,393
single,mem,50,0.8,4804,379,83984,7,4804,355,83984,7
dmid,giraffe,55,0.2,744,30,20915,428,611,29,20915,428
single,shrimp,50,0.8,4802,1100,83262,8,4802,1100,83262,8
single,aln_anc,50,0.95,5633,254,99730,12,5633,184,99730,12
single,aln,50,0.95,5633,203,99781,12,5633,154,99781,12
single,bb,50,0.95,5640,847,99137,5,5634,188,99137,5
single,bowtie2,50,0.95,5633,161,99822,12,5629,97,99822,12
dhigh,giraffe,60,0.2,747,16,20934,380,631,16,20934,380
dmid,giraffe,65,0.2,734,29,20916,370,653,28,20916,370
single,mem,50,0.95,5639,441,99544,7,5639,415,99544,7
single,shrimp,50,0.95,5637,1317,98667,8,5637,1317,98667,8
single,aln_anc,50,0.9,5343,244,94517,12,5343,178,94517,12
single,aln,50,0.9,5343,197,94564,12,5343,148,94564,12
single,bb,50,0.9,5350,806,93955,5,5344,182,93955,5
single,bowtie2,50,0.9,5344,145,94616,11,5340,91,94616,11
none,giraffe,35,0.2,190,36,20914,1293,135,33,20914,1293
dhigh,giraffe,55,0.2,740,14,20936,435,583,14,20936,435
single,mem,50,0.9,5349,422,94340,7,5349,396,94340,7
single,giraffe,65,0.2,757,23,20926,335,680,20,20926,335
dmid,giraffe,35,0.2,201,33,20912,1283,154,27,20912,1283
single,shrimp,50,0.9,5347,1244,93517,8,5347,1244,93517,8
single,aln_anc,55,0.15,876,35,15700,2,876,25,15700,2
single,aln,55,0.15,876,29,15706,2,876,21,15706,2
single,bb,55,0.15,877,145,15590,1,876,25,15590,1
single,bowtie2,55,0.15,876,24,15710,2,876,13,15710,2
dhigh,giraffe,40,0.2,327,16,20934,1035,281,15,20934,1035
single,mem,55,0.15,877,71,15664,1,877,64,15664,1
dmid,giraffe,40,0.2,333,33,20912,1028,291,30,20912,1028
single,shrimp,55,0.15,876,213,15522,2,876,213,15522,2
single,aln_anc,55,0.1,574,25,10517,2,574,18,10517,2
single,aln,55,0.1,574,20,10522,2,574,14,10522,2
single,bb,55,0.1,575,100,10442,1,574,18,10442,1
single,bowtie2,55,0.1,574,18,10524,2,574,9,10524,2
none,giraffe,55,0.2,769,30,20920,404,619,26,20920,404
single,mem,55,0.1,575,44,10498,1,575,41,10498,1
none,giraffe,50,0.2,750,32,20918,460,544,28,20918,460
single,shrimp,55,0.1,574,148,10394,2,574,148,10394,2
single,aln_anc,55,0.25,1466,54,26229,2,1466,38,26229,2
single,aln,55,0.25,1466,42,26241,2,1466,33,26241,2
single,bb,55,0.25,1467,240,26043,1,1466,40,26043,1
single,bowtie2,55,0.25,1466,44,26238,2,1466,21,26238,2
none,giraffe,40,0.2,327,35,20915,1034,287,33,20915,1034
single,mem,55,0.25,1467,116,26168,1,1467,105,26168,1
single,shrimp,55,0.25,1466,359,25924,2,1466,359,25924,2
single,aln_anc,55,0.2,1172,40,20909,2,1172,27,20909,2
single,aln,55,0.2,1172,31,20918,2,1172,23,20918,2
single,bb,55,0.2,1173,184,20765,1,1172,28,20765,1
single,bowtie2,55,0.2,1172,31,20917,2,1172,14,20917,2
single,mem,55,0.2,1173,85,20864,1,1173,76,20864,1
single,giraffe,60,0.2,760,21,20928,370,634,20,20928,370
single,shrimp,55,0.2,1172,280,20669,2,1172,280,20669,2
single,aln_anc,55,0.35,2003,76,36711,3,2003,54,36711,3
single,aln,55,0.35,2003,61,36726,3,2003,48,36726,3
single,bb,55,0.35,2005,314,36473,1,2003,56,36473,1
single,bowtie2,55,0.35,2003,58,36728,3,2003,30,36728,3
none,giraffe,30,0.2,62,31,20919,1624,43,30,20919,1624
dhigh,giraffe,35,0.2,197,18,20932,1295,151,15,20932,1295
single,mem,55,0.35,2005,162,36626,1,2005,150,36626,1
single,giraffe,40,0.2,324,20,20929,1034,283,19,20929,1034
single,shrimp,55,0.35,2004,481,36306,2,2004,481,36306,2
single,aln_anc,55,0.3,1741,64,31352,2,1741,43,31352,2
single,aln,55,0.3,1741,49,31367,2,1741,38,31367,2
single,bb,55,0.3,1742,273,31143,1,1741,45,31143,1
single,bowtie2,55,0.3,1741,42,31373,2,1741,24,31373,2
single,giraffe,35,0.2,199,26,20923,1301,161,25,20923,1301
single,mem,55,0.3,1742,137,31280,1,1742,125,31280,1
dhigh,giraffe,30,0.2,65,15,20935,1624,36,13,20935,1624
single,shrimp,55,0.3,1741,416,31000,2,1741,416,31000,2
single,aln_anc,55,0.45,2581,107,47432,3,2581,77,47432,3
single,aln,55,0.45,2581,88,47451,3,2581,67,47451,3
single,bb,55,0.45,2583,409,47130,1,2581,82,47130,1
single,bowtie2,55,0.45,2581,78,47460,3,2579,41,47460,3
dmid,giraffe,30,0.2,81,25,20920,1594,53,22,20920,1594
single,mem,55,0.45,2583,208,47332,1,2583,195,47332,1
dmid,giraffe,65,0.25,924,36,26242,454,816,35,26242,454
single,shrimp,55,0.45,2582,622,46917,2,2582,622,46917,2
single,aln_anc,55,0.4,2289,93,41979,3,2289,68,41979,3
single,aln,55,0.4,2289,77,41995,3,2289,61,41995,3
single,bb,55,0.4,2291,365,41707,1,2289,71,41707,1
single,bowtie2,55,0.4,2289,64,42008,3,2289,35,42008,3
single,mem,55,0.4,2291,186,41887,1,2291,173,41887,1
dmid,giraffe,60,0.25,921,38,26241,490,761,34,26241,490
single,shrimp,55,0.4,2290,556,41516,2,2290,556,41516,2
single,aln_anc,55,0.55,3153,135,58000,5,3153,95,58000,5
single,aln,55,0.55,3153,108,58027,5,3153,82,58027,5
single,bb,55,0.55,3156,488,57647,2,3153,100,57647,2
single,bowtie2,55,0.55,3153,99,58035,5,3153,47,58035,5
dhigh,giraffe,65,0.25,924,16,26268,456,828,16,26268,456
none,giraffe,65,0.25,947,33,26250,424,843,32,26250,424
single,mem,55,0.55,3155,250,57886,3,3155,235,57886,3
single,shrimp,55,0.55,3154,748,57387,4,3154,748,57387,4
single,aln_anc,55,0.5,2862,125,52794,4,2862,89,52794,4
single,aln,55,0.5,2862,101,52818,4,2862,76,52818,4
single,bb,55,0.5,2865,450,52469,1,2862,94,52469,1
single,bowtie2,55,0.5,2862,84,52834,4,2862,45,52834,4
single,giraffe,30,0.2,66,19,20930,1628,43,19,20930,1628
single,mem,55,0.5,2864,234,52686,2,2864,219,52686,2
none,giraffe,60,0.25,920,33,26250,486,772,28,26250,486
single,giraffe,55,0.2,785,19,20930,389,628,18,20930,389
single,shrimp,55,0.5,2863,688,52231,3,2863,688,52231,3
single,aln_anc,55,0.65,3706,168,68586,6,3706,122,68586,6
single,aln,55,0.65,3706,138,68616,6,3706,104,68616,6
single,bb,55,0.65,3709,575,68179,3,3706,128,68179,3
single,bowtie2,55,0.65,3706,110,68644,6,3704,60,68644,6
single,giraffe,50,0.2,730,23,20926,480,545,23,20926,480
single,mem,55,0.65,3708,310,68445,4,3708,290,68445,4
none,giraffe,65,0.3,1121,40,31377,512,1000,39,31377,512
single,giraffe,65,0.25,942,33,26250,425,846,29,26250,425
single,shrimp,55,0.65,3707,881,67873,5,3707,881,67873,5
single,aln_anc,55,0.6,3430,153,63243,5,3430,109,63243,5
single,aln,55,0.6,3430,124,63272,5,3430,94,63272,5
single,bb,55,0.6,3433,525,62871,2,3430,113,62871,2
single,bowtie2,55,0.6,3430,101,63294,5,3428,56,63294,5
single,giraffe,60,0.3,1126,38,31376,547,942,35,31376,547
dhigh,giraffe,50,0.25,914,25,26260,622,666,21,26260,622
single,mem,55,0.6,3432,274,63123,3,3432,258,63123,3
single,shrimp,55,0.6,3431,810,62586,4,3431,810,62586,4
single,aln_anc,55,0.75,4279,201,79023,9,4279,145,79023,9
single,aln,55,0.75,4278,163,79061,10,4277,123,79061,10
single,bb,55,0.75,4284,670,78554,4,4278,152,78554,4
single,bowtie2,55,0.75,4279,132,79092,9,4275,70,79092,9
single,mem,55,0.75,4283,358,78867,6,4283,335,78867,6
single,shrimp,55,0.75,4281,1030,78194,7,4281,1030,78194,7
single,aln_anc,55,0.7,3999,189,73855,6,3999,138,73855,6
single,aln,55,0.7,3999,154,73890,6,3999,116,73890,6
single,bb,55,0.7,4002,626,73418,3,3999,144,73418,3
single,bowtie2,55,0.7,3999,122,73921,6,3997,72,73921,6
none,giraffe,50,0.25,953,45,26239,582,685,38,26239,582
none,giraffe,55,0.25,952,38,26246,512,766,34,26246,512
single,mem,55,0.7,4001,335,73710,4,4001,315,73710,4
dmid,giraffe,50,0.25,920,40,26238,615,698,35,26238,615
dmid,giraffe,55,0.25,924,36,26242,542,748,35,26242,542
single,shrimp,55,0.7,4000,957,73087,5,4000,957,73087,5
single,aln_anc,55,0.85,4834,228,89351,10,4834,164,89351,10
single,aln,55,0.85,4833,184,89395,11,4832,141,89395,11
single,bb,55,0.85,4840,767,88812,4,4834,173,88812,4
single,bowtie2,55,0.85,4835,148,89430,9,4833,86,89430,9
single,giraffe,55,0.3,1147,35,31381,596,919,32,31381,596
single,mem,55,0.85,4839,406,89174,6,4839,380,89174,6
none,giraffe,55,0.3,1122,45,31373,617,900,40,31373,617
dhigh,giraffe,55,0.25,937,17,26267,532,745,16,26267,532
single,shrimp,55,0.85,4837,1181,88398,7,4837,1181,88398,7
single,aln_anc,55,0.8,4575,217,84146,10,4575,157,84146,10
single,aln,55,0.8,4574,177,84186,11,4573,134,84186,11
single,bb,55,0.8,4581,719,83644,4,4575,165,83644,4
single,bowtie2,55,0.8,4576,137,84226,9,4570,81,84226,9
single,mem,55,0.8,4580,385,83979,6,4580,362,83979,6
dmid,giraffe,50,0.3,1101,43,31369,739,820,37,31369,739
single,shrimp,55,0.8,4578,1110,83253,7,4578,1110,83253,7
single,aln_anc,55,0.95,5380,257,99728,13,5380,189,99728,13
single,aln,55,0.95,5379,209,99776,14,5378,158,99776,14
single,bb,55,0.95,5387,848,99137,6,5380,194,99137,6
single,bowtie2,55,0.95,5381,156,99829,12,5377,100,99829,12
dhigh,giraffe,60,0.25,950,20,26264,462,808,20,26264,462
single,mem,55,0.95,5386,447,99539,8,5386,420,99539,8
dmid,giraffe,55,0.3,1095,39,31373,646,884,38,31373,646
single,shrimp,55,0.95,5384,1314,98671,9,5384,1314,98671,9
single,aln_anc,55,0.9,5097,248,94514,11,5097,182,94514,11
single,aln,55,0.9,5096,201,94561,12,5095,152,94561,12
single,bb,55,0.9,5103,808,93954,5,5097,187,93954,5
single,bowtie2,55,0.9,5098,157,94605,10,5092,95,94605,10
dmid,giraffe,35,0.25,252,39,26239,1631,193,33,26239,1631
single,mem,55,0.9,5102,426,94337,7,5102,400,94337,7
dhigh,giraffe,50,0.3,1107,31,31385,733,812,27,31385,733
single,shrimp,55,0.9,5100,1247,93515,8,5100,1247,93515,8
single,aln_anc,60,0.15,844,37,15698,1,844,28,15698,1
single,aln,60,0.15,844,32,15703,1,844,21,15703,1
single,bb,60,0.15,845,138,15597,0,844,28,15597,0
single,bowtie2,60,0.15,844,25,15710,1,844,11,15710,1
none,giraffe,60,0.3,1106,40,31377,566,926,35,31377,566
single,mem,60,0.15,845,75,15660,0,845,67,15660,0
dmid,giraffe,40,0.25,412,38,26240,1323,361,35,26240,1323
single,shrimp,60,0.15,845,204,15531,0,845,204,15531,0
single,aln_anc,60,0.1,553,22,10520,0,553,16,10520,0
single,aln,60,0.1,553,18,10524,0,553,11,10524,0
single,bb,60,0.1,553,93,10449,0,553,17,10449,0
single,bowtie2,60,0.1,552,17,10524,1,552,8,10524,1
none,giraffe,50,0.3,1137,50,31368,703,815,43,31368,703
single,mem,60,0.1,553,53,10489,0,553,49,10489,0
single,giraffe,55,0.25,976,27,26256,492,786,24,26256,492
single,shrimp,60,0.1,553,145,10397,0,553,145,10397,0
single,aln_anc,60,0.25,1406,60,26223,2,1406,46,26223,2
single,aln,60,0.25,1406,51,26232,2,1406,36,26232,2
single,bb,60,0.25,1408,215,26068,0,1407,48,26068,0
single,bowtie2,60,0.25,1406,39,26243,2,1404,19,26243,2
single,mem,60,0.25,1408,109,26175,0,1408,101,26175,0
dmid,giraffe,60,0.3,1099,41,31370,573,905,37,31370,573
single,shrimp,60,0.25,1408,335,25948,0,1408,335,25948,0
single,aln_anc,60,0.2,1129,44,20905,1,1129,31,20905,1
single,aln,60,0.2,1129,36,20913,1,1129,23,20913,1
single,bb,60,0.2,1130,175,20774,0,1129,32,20774,0
single,bowtie2,60,0.2,1128,27,20921,2,1128,12,20921,2
single,giraffe,65,0.3,1109,40,31374,520,986,36,31374,520
single,mem,60,0.2,1130,84,20865,0,1130,76,20865,0
dhigh,giraffe,65,0.3,1096,22,31393,548,972,21,31393,548
single,shrimp,60,0.2,1130,265,20684,0,1130,265,20684,0
single,aln_anc,60,0.35,1921,78,36707,5,1921,56,36707,5
single,aln,60,0.35,1921,62,36723,5,1921,43,36723,5
single,bb,60,0.35,1924,288,36497,2,1922,58,36497,2
single,bowtie2,60,0.35,1921,52,36732,5,1919,26,36732,5
single,mem,60,0.35,1924,147,36639,2,1924,135,36639,2
single,giraffe,40,0.25,412,31,26252,1320,355,29,26252,1320
single,shrimp,60,0.35,1923,459,36326,3,1923,459,36326,3
single,aln_anc,60,0.3,1669,69,31345,4,1669,50,31345,4
single,aln,60,0.3,1669,56,31358,4,1669,38,31358,4
single,bb,60,0.3,1672,253,31161,1,1670,52,31161,1
single,bowtie2,60,0.3,1669,43,31370,4,1667,20,31370,4
single,mem,60,0.3,1672,127,31288,1,1672,117,31288,1
none,giraffe,30,0.25,83,37,26247,2053,53,35,26247,2053
none,giraffe,40,0.25,422,43,26241,1313,366,41,26241,1313
single,shrimp,60,0.3,1671,400,31014,2,1671,400,31014,2
single,aln_anc,60,0.45,2479,107,47430,5,2479,80,47430,5
single,aln,60,0.45,2479,88,47449,5,2479,63,47449,5
single,bb,60,0.45,2482,384,47153,2,2480,84,47153,2
single,bowtie2,60,0.45,2479,67,47469,5,2475,33,47469,5
single,giraffe,50,0.3,1126,39,31375,714,820,37,31375,714
single,mem,60,0.45,2482,192,47346,2,2482,176,47346,2
single,giraffe,40,0.3,484,41,31375,1589,415,39,31375,1589
single,shrimp,60,0.45,2481,598,46939,3,2481,598,46939,3
single,aln_anc,60,0.4,2193,88,41982,5,2193,64,41982,5
single,aln,60,0.4,2193,71,41999,5,2193,50,41999,5
single,bb,60,0.4,2196,337,41733,2,2194,66,41733,2
single,bowtie2,60,0.4,2194,58,42012,4,2190,27,42012,4
dhigh,giraffe,60,0.3,1113,26,31389,560,946,26,31389,560
single,mem,60,0.4,2196,165,41906,2,2196,151,41906,2
single,giraffe,60,0.25,949,31,26252,459,795,28,26252,459
none,giraffe,35,0.25,239,45,26239,1642,174,41,26239,1642
single,shrimp,60,0.4,2195,530,41540,3,2195,530,41540,3
single,aln_anc,60,0.55,3025,142,57991,9,3025,103,57991,9
single,aln,60,0.55,3025,114,58019,9,3025,83,58019,9
single,bb,60,0.55,3030,477,57656,4,3026,107,57656,4
single,bowtie2,60,0.55,3025,92,58040,9,3019,44,58040,9
dmid,giraffe,30,0.25,97,33,26245,2022,63,30,26245,2022
single,mem,60,0.55,3030,240,57894,5,3030,223,57894,5
dhigh,giraffe,30,0.25,90,18,26266,2050,51,16,26266,2050
single,shrimp,60,0.55,3028,742,57391,6,3028,742,57391,6
single,aln_anc,60,0.5,2748,133,52784,8,2748,99,52784,8
single,aln,60,0.5,2748,108,52809,8,2748,80,52809,8
single,bb,60,0.5,2752,437,52480,4,2749,103,52480,4
single,bowtie2,60,0.5,2748,82,52834,8,2746,43,52834,8
dmid,giraffe,65,0.3,1098,38,31374,544,962,37,31374,544
single,mem,60,0.5,2752,223,52695,4,2752,207,52695,4
single,shrimp,60,0.5,2751,682,52235,5,2751,682,52235,5
single,aln_anc,60,0.65,3563,165,68587,11,3563,122,68587,11
single,aln,60,0.65,3563,133,68619,11,3563,98,68619,11
single,bb,60,0.65,3570,562,68190,4,3564,125,68190,4
single,bowtie2,60,0.65,3564,101,68651,10,3556,56,68651,10
dhigh,giraffe,40,0.25,419,21,26263,1317,364,19,26263,1317
single,mem,60,0.65,3570,288,68465,6,3570,269,68465,6
none,giraffe,30,0.3,102,41,31377,2431,66,39,31377,2431
dhigh,giraffe,55,0.3,1123,22,31393,621,891,21,31393,621
single,shrimp,60,0.65,3566,867,67885,8,3566,867,67885,8
single,aln_anc,60,0.6,3292,156,63238,10,3292,114,63238,10
single,aln,60,0.6,3292,125,63269,10,3292,91,63269,10
single,bb,60,0.6,3298,513,62881,4,3293,116,62881,4
single,bowtie2,60,0.6,3293,93,63301,9,3289,51,63301,9
single,giraffe,35,0.3,308,33,31383,1963,254,32,31383,1963
single,mem,60,0.6,3298,263,63132,5,3298,245,63132,5
dmid,giraffe,30,0.3,107,36,31376,2409,72,32,31376,2409
single,shrimp,60,0.6,3295,800,62594,7,3295,800,62594,7
single,aln_anc,60,0.75,4114,203,79020,12,4114,154,79020,12
single,aln,60,0.75,4114,167,79056,12,4114,126,79056,12
single,bb,60,0.75,4122,668,78555,4,4115,154,78555,4
single,bowtie2,60,0.75,4114,133,79089,12,4106,78,79089,12
single,mem,60,0.75,4121,354,78870,7,4121,330,78870,7
none,giraffe,40,0.3,502,47,31371,1575,432,45,31371,1575
dhigh,giraffe,35,0.3,302,31,31384,1956,233,28,31384,1956
single,shrimp,60,0.75,4117,1027,78196,9,4117,1027,78196,9
single,aln_anc,60,0.7,3847,180,73862,11,3847,135,73862,11
single,aln,60,0.7,3847,146,73896,11,3847,109,73896,11
single,bb,60,0.7,3854,607,73435,4,3848,137,73435,4
single,bowtie2,60,0.7,3848,119,73923,10,3842,65,73923,10
dmid,giraffe,40,0.3,491,41,31369,1586,427,38,31369,1586
single,mem,60,0.7,3854,316,73727,6,3854,297,73727,6
none,giraffe,35,0.3,289,49,31369,1960,213,44,31369,1960
single,shrimp,60,0.7,3850,943,73099,8,3850,943,73099,8
single,aln_anc,60,0.85,4650,232,89346,12,4650,170,89346,12
single,aln,60,0.85,4650,188,89390,12,4650,141,89390,12
single,bb,60,0.85,4658,768,88810,4,4651,173,88810,4
single,bowtie2,60,0.85,4651,135,89443,11,4647,83,89443,11
single,giraffe,30,0.25,89,27,26256,2056,56,26,26256,2056
single,mem,60,0.85,4657,406,89173,7,4657,378,89173,7
dhigh,giraffe,30,0.3,109,24,31391,2427,65,22,31391,2427
dhigh,giraffe,40,0.3,493,27,31388,1585,422,25,31388,1585
single,shrimp,60,0.85,4653,1172,88406,9,4653,1172,88406,9
single,aln_anc,60,0.8,4407,219,84143,12,4407,161,84143,12
single,aln,60,0.8,4407,178,84184,12,4407,132,84184,12
single,bb,60,0.8,4415,721,83641,4,4408,163,83641,4
single,bowtie2,60,0.8,4407,129,84232,12,4401,81,84232,12
single,giraffe,50,0.25,920,32,26251,615,686,30,26251,615
single,mem,60,0.8,4414,382,83981,7,4414,356,83981,7
single,giraffe,35,0.25,248,29,26254,1655,201,28,26254,1655
single,shrimp,60,0.8,4410,1104,83258,9,4410,1104,83258,9
single,aln_anc,60,0.95,5182,256,99728,12,5182,187,99728,12
single,aln,60,0.95,5182,206,99778,12,5182,154,99778,12
single,bb,60,0.95,5190,852,99132,4,5183,191,99132,4
single,bowtie2,60,0.95,5183,169,99815,11,5183,97,99815,11
single,mem,60,0.95,5189,440,99545,7,5189,412,99545,7
single,shrimp,60,0.95,5185,1315,98669,9,5185,1315,98669,9
single,aln_anc,60,0.9,4905,250,94511,12,4905,182,94511,12
single,aln,60,0.9,4905,201,94560,12,4905,149,94560,12
single,bb,60,0.9,4913,815,93946,4,4906,186,93946,4
single,bowtie2,60,0.9,4906,144,94617,11,4900,91,94617,11
single,mem,60,0.9,4912,422,94340,7,4912,394,94340,7
dhigh,giraffe,35,0.25,252,27,26257,1638,195,24,26257,1638
single,shrimp,60,0.9,4908,1246,93515,9,4908,1246,93515,9
single,aln_anc,65,0.15,817,39,15696,1,817,32,15696,1
single,aln,65,0.15,817,33,15702,1,817,24,15702,1
single,bb,65,0.15,817,139,15596,1,817,32,15596,1
single,bowtie2,65,0.15,817,25,15709,1,817,13,15709,1
single,mem,65,0.15,817,73,15662,1,817,67,15662,1
single,giraffe,30,0.3,104,33,31381,2437,64,31,31381,2437
single,shrimp,65,0.15,817,204,15531,1,817,204,15531,1
single,aln_anc,65,0.1,541,23,10519,0,541,18,10519,0
single,aln,65,0.1,541,18,10524,0,541,12,10524,0
single,bb,65,0.1,541,92,10450,0,541,19,10450,0
single,bowtie2,65,0.1,541,16,10525,0,541,8,10525,0
single,mem,65,0.1,541,49,10493,0,541,45,10493,0
dmid,giraffe,35,0.3,297,41,31369,1954,228,35,31369,1954
single,shrimp,65,0.1,541,143,10399,0,541,143,10399,0
single,aln_anc,65,0.25,1366,63,26220,1,1366,50,26220,1
single,aln,65,0.25,1366,51,26232,1,1366,40,26232,1
single,bb,65,0.25,1366,223,26060,1,1366,52,26060,1
single,bowtie2,65,0.25,1366,45,26238,1,1366,26,26238,1
single,mem,65,0.25,1366,117,26167,1,1366,110,26167,1
single,shrimp,65,0.25,1366,331,25952,1,1366,331,25952,1
single,aln_anc,65,0.2,1091,49,20900,1,1091,38,20900,1
single,aln,65,0.2,1091,39,20910,1,1091,29,20910,1
single,bb,65,0.2,1091,181,20768,1,1091,39,20768,1
single,bowtie2,65,0.2,1091,25,20923,1,1091,15,20923,1
single,mem,65,0.2,1091,91,20858,1,1091,85,20858,1
single,shrimp,65,0.2,1091,269,20680,1,1091,269,20680,1
single,aln_anc,65,0.35,1882,84,36701,2,1882,63,36701,2
single,aln,65,0.35,1882,66,36719,2,1882,52,36719,2
single,bb,65,0.35,1882,294,36491,2,1882,66,36491,2
single,bowtie2,65,0.35,1882,49,36735,2,1882,28,36735,2
single,mem,65,0.35,1882,156,36630,2,1882,145,36630,2
single,shrimp,65,0.35,1882,452,36333,2,1882,452,36333,2
single,aln_anc,65,0.3,1627,75,31339,2,1627,57,31339,2
single,aln,65,0.3,1627,60,31354,2,1627,46,31354,2
single,bb,65,0.3,1627,263,31151,2,1627,59,31151,2
single,bowtie2,65,0.3,1627,50,31363,2,1627,25,31363,2
single,mem,65,0.3,1627,139,31276,2,1627,130,31276,2
single,shrimp,65,0.3,1627,394,31020,2,1627,394,31020,2
single,aln_anc,65,0.45,2425,109,47428,5,2425,85,47428,5
single,aln,65,0.45,2425,89,47448,5,2425,72,47448,5
single,bb,65,0.45,2427,382,47155,3,2426,90,47155,3
single,bowtie2,65,0.45,2426,66,47470,4,2424,41,47470,4
dmid,giraffe,65,0.55,1993,69,58062,991,1754,66,58062,991
single,mem,65,0.45,2427,201,47337,4,2427,186,47337,4
