k,w,tool,damage_level,read_length,subsampling_rate,mito_correct,mito_incorrect,mito_mapped,mito_unmapped,bacteria_mapped,bacteria_unmapped,numt_mapped,numt_unmapped,precision,sensitivity,specificity,f1,accuracy,TP,FP,TN,FN
,,BWA ALN,Mid,125,0.4,39802,0,39802,196,0,40042,9,187,0.9997739318278868,0.9950997549877494,0.9997763308315523,0.9974313673896429,0.9974450371404358,39802,9,40229,196
,,BBMAP,Mid,125,0.4,39899,56,39899,43,0,40042,32,164,0.9991986176153865,0.9975248762438121,0.9992047318455192,0.9983610454278171,0.9983673164165711,39899,32,40206,99
,,Bowtie2,Mid,125,0.4,39604,12,39604,382,0,40041,4,192,0.9998990103009493,0.9901495074753738,0.999900589010115,0.995000376856016,0.9950395712594254,39604,4,40233,394
,,BWA-MEM,Mid,125,0.4,39793,50,39793,162,0,40042,12,184,0.999698530335385,0.9947006624171979,0.9997017744420696,0.9971933341686506,0.9972084792442955,39793,12,40226,212
,,SHRiMP,Mid,125,0.4,39884,36,39884,78,0,40042,47,149,0.998822969622599,0.9971498574928747,0.9988319498981063,0.9979857123196838,0.9979934194127325,39884,47,40191,114
,,BWA ALN (anc),Mid,125,0.55,55058,0,55058,206,0,55340,12,240,0.9997820955147994,0.9962724377533295,0.9997841416031084,0.9980241811227728,0.9980334848812874,55058,12,55580,206
,,BWA ALN,Mid,125,0.55,55017,0,55017,247,0,55340,11,241,0.9998001017663735,0.9955305442964678,0.9998021298028493,0.9976607550864977,0.9976726564191384,55017,11,55581,247
,,BBMAP,Mid,125,0.55,55139,75,55139,50,0,55340,43,209,0.9992207603928818,0.9977381297046902,0.9992265074111383,0.9984788946634555,0.9984845204589738,55139,43,55549,125
,,Bowtie2,Mid,125,0.55,54742,14,54742,508,0,55339,8,244,0.9998538812785388,0.9905544296467863,0.999856091813423,0.9951824313269221,0.9952189797483199,54742,8,55583,522
,,BWA-MEM,Mid,125,0.55,54991,68,54991,214,0,55340,17,235,0.9996909540430483,0.9948980514898775,0.9996942006044035,0.9972887442079779,0.9973030262030397,54991,17,55575,282
,,SHRiMP,Mid,125,0.55,55118,48,55118,98,0,55340,68,184,0.9987678034284058,0.9973581354950781,0.998776802417614,0.9980624717066545,0.9980695677275023,55118,68,55524,146
,,BWA ALN (anc),Mid,125,0.5,50119,0,50119,197,0,50383,12,224,0.9997606271568491,0.9960847444152954,0.9997629348663545,0.9979193007257559,0.9979293604795165,50119,12,50607,197
,,BWA ALN,Mid,125,0.5,50082,0,50082,234,0,50383,11,225,0.999780408440301,0.9953493918435488,0.9997826902941583,0.9975599796830961,0.9975726952989548,50082,11,50608,234
,,BBMAP,Mid,125,0.5,50195,71,50195,50,0,50383,42,194,0.999163962816251,0.9975951983464504,0.9991702720322408,0.9983789643272702,0.9983850993213454,50195,42,50577,121
,,Bowtie2,Mid,125,0.5,49839,14,49839,463,0,50383,8,228,0.9998395088972255,0.9905199141426186,0.9998419565775697,0.9951578926350049,0.9951949274285431,49839,8,50611,477
,,BWA-MEM,Mid,125,0.5,50063,63,50063,198,0,50383,17,219,0.9996605431309904,0.9948136078213179,0.9996641577273356,0.9972311860085256,0.997245970498202,50063,17,50602,261
,,SHRiMP,Mid,125,0.5,50176,46,50176,94,0,50383,66,170,0.9986863580271486,0.9972175848636616,0.9986961417649499,0.9979514310149368,0.9979590825778967,50176,66,50553,140
,,BWA ALN (anc),Mid,125,0.65,65120,0,65120,250,0,65462,14,280,0.9997850584947954,0.9961756157258681,0.9997870916722429,0.9979770734996629,0.9979866693104342,65120,14,65742,250
,,BWA ALN,Mid,125,0.65,65072,0,65072,298,0,65462,12,282,0.9998156228873456,0.9954413339452348,0.9998175071476367,0.9976236834439727,0.9976358616902826,65072,12,65744,298
,,BBMAP,Mid,125,0.65,65225,85,65225,60,0,65462,47,247,0.9992799362666993,0.9977818571210035,0.9992852363282438,0.9985303348081015,0.9985357594984976,65225,47,65709,145
,,Bowtie2,Mid,125,0.65,64754,17,64754,599,0,65462,6,288,0.9999073502161828,0.9905767171485391,0.9999087535738184,0.9952201644509338,0.9952564708753413,64754,6,65750,616
,,BWA-MEM,Mid,125,0.65,65047,77,65047,255,0,65462,17,277,0.9997387187999508,0.9949219168234449,0.999741468459152,0.9973245018897142,0.9973386205055859,65047,17,65739,332
,,SHRiMP,Mid,125,0.65,65202,57,65202,111,0,65462,76,218,0.99883574864426,0.9974300137677834,0.9988442119350326,0.9981323862592615,0.9981391943626741,65202,76,65680,168
,,BWA ALN (anc),Mid,125,0.6,60051,0,60051,235,0,60360,14,259,0.9997669191708982,0.9961019142089373,0.9997691026338792,0.997931051673854,0.9979407702676999,60051,14,60619,235
,,BWA ALN,Mid,125,0.6,60007,0,60007,279,0,60360,12,261,0.9998000633132841,0.9953720598480575,0.9998020879718965,0.9975811479157141,0.9975934303128541,60007,12,60621,279
,,BBMAP,Mid,125,0.6,60146,82,60146,58,0,60360,46,227,0.999235778841042,0.9976777361244733,0.9992413372256033,0.9984561496704792,0.9984617801999686,60146,46,60587,140
,,Bowtie2,Mid,125,0.6,59706,16,59706,564,0,60359,7,266,0.9998827725955822,0.9903791925156753,0.9998845494128513,0.9951082925691048,0.9951454704841297,59706,7,60625,580
,,BWA-MEM,Mid,125,0.6,59983,74,59983,238,0,60360,17,256,0.9997166666666667,0.9948254415789037,0.9997196246268534,0.9972650567355252,0.9972793728499603,59983,17,60616,312
,,SHRiMP,Mid,125,0.6,60124,54,60124,108,0,60360,71,202,0.9988205000415317,0.9973128089440334,0.9988290205003876,0.9980660851088553,0.9980730902504983,60124,71,60562,162
,,BWA ALN (anc),Mid,125,0.75,74999,0,74999,299,0,75413,17,320,0.9997733816785752,0.9960291109989641,0.9997755775577558,0.9978977340766662,0.997907949790795,74999,17,75733,299
,,BWA ALN,Mid,125,0.75,74943,0,74943,355,0,75413,15,322,0.9997998879372448,0.9952853993465962,0.9998019801980198,0.9975375359386646,0.9975504475398549,74943,15,75735,355
,,BBMAP,Mid,125,0.75,75125,101,75125,72,0,75413,54,283,0.999281714308517,0.9977024622167919,0.9992871287128713,0.9984914638117453,0.9984971664636407,75125,54,75696,173
,,Bowtie2,Mid,125,0.75,74574,20,74574,704,0,75413,12,325,0.9998391118976752,0.9903848707801004,0.9998415841584158,0.9950895359077688,0.9951273767279275,74574,12,75738,724
,,BWA-MEM,Mid,125,0.75,74914,95,74914,301,0,75413,21,316,0.9997197571228398,0.9947417341654494,0.9997227722772277,0.9972245332623382,0.9972395074804713,74914,21,75729,396
,,SHRiMP,Mid,125,0.75,75099,71,75099,128,0,75413,87,250,0.9988428696831857,0.9973571675210497,0.9988514851485149,0.9980994657239308,0.9981065621524283,75099,87,75663,199
,,BWA ALN (anc),Mid,125,0.7,70098,0,70098,278,0,70489,15,298,0.9997860596465705,0.9960497897010344,0.9997881415779215,0.9979144274640719,0.9979246058167703,70098,15,70787,278
,,BWA ALN,Mid,125,0.7,70046,0,70046,330,0,70489,13,300,0.9998144421130761,0.995310901443674,0.999816389367532,0.997557588920141,0.9975704429868676,70046,13,70789,330
,,BBMAP,Mid,125,0.7,70217,94,70217,65,0,70489,49,264,0.999302649930265,0.9977407070592247,0.9993079291545437,0.9985210676753743,0.9985266826276049,70217,49,70753,159
,,Bowtie2,Mid,125,0.7,69706,19,69706,651,0,70489,10,303,0.99985656090424,0.9904797089917017,0.9998587610519477,0.9951460468834766,0.9951833855133236,69706,10,70792,670
,,BWA-MEM,Mid,125,0.7,70024,85,70024,277,0,70489,19,294,0.9997287380609055,0.9948569317762055,0.9997316459987006,0.9972868851875325,0.997301470379919,70024,19,70783,362
,,SHRiMP,Mid,125,0.7,70194,65,70194,117,0,70489,79,234,0.9988758129011143,0.9974138910992384,0.9988842123103867,0.9981443167032826,0.998151270027908,70194,79,70723,182
,,BWA ALN (anc),Mid,125,0.85,84829,0,84829,334,0,85287,18,363,0.9997878534302922,0.9960781090379625,0.9997898865387309,0.9979295335568495,0.9979394840514895,84829,18,85650,334
,,BWA ALN,Mid,125,0.85,84769,0,84769,394,0,85287,16,365,0.9998112873739459,0.9953735777274169,0.9998132324788719,0.9975874973521314,0.9975999672190644,84769,16,85652,394
,,BBMAP,Mid,125,0.85,84973,110,84973,80,0,85287,58,323,0.9993178958262281,0.9977689841832721,0.9993229677359107,0.998542839348038,0.9985482728544585,84973,58,85610,190
,,Bowtie2,Mid,125,0.85,84353,21,84353,789,0,85286,13,368,0.9998459094896048,0.9904888273076335,0.9998482496177058,0.9951453733579505,0.9951823450213663,84353,13,85654,810
,,BWA-MEM,Mid,125,0.85,84742,104,84742,329,0,85287,21,360,0.9997522503922702,0.9949163486938656,0.9997548676285194,0.9973284374301217,0.9973425893949416,84742,21,85647,433
,,SHRiMP,Mid,125,0.85,84945,79,84945,139,0,85287,93,288,0.9989063712693149,0.9974402029050174,0.998914413783443,0.9981727486912533,0.9981794873295831,84945,93,85575,218
,,BWA ALN (anc),Mid,125,0.8,79854,0,79854,318,0,80297,18,342,0.9997746394230769,0.9960335279149828,0.9997768327609506,0.9979005773412312,0.9979108245403503,79854,18,80639,318
,,BWA ALN,Mid,125,0.8,79795,0,79795,377,0,80297,16,344,0.9997995263810753,0.9952976101382028,0.999801629120845,0.9975434889957059,0.9975564108463026,79795,16,80641,377
,,BBMAP,Mid,125,0.8,79987,108,79987,77,0,80297,57,303,0.9992878916595872,0.9976924612084019,0.9992933037430105,0.998489539122185,0.9984952962463237,79987,57,80600,185
,,Bowtie2,Mid,125,0.8,79397,20,79397,755,0,80297,9,351,0.9998866584389089,0.9903332834406027,0.9998884163804753,0.9950870420734688,0.9951252572608174,79397,9,80648,775
,,BWA-MEM,Mid,125,0.8,79765,102,79765,317,0,80297,21,339,0.9997367959291104,0.9947745186072035,0.9997396382211091,0.9972494842783022,0.9972643791073171,79765,21,80636,419
,,SHRiMP,Mid,125,0.8,79960,77,79960,135,0,80297,90,270,0.9988757026858214,0.9973556852766552,0.9988841638047534,0.9981151152775524,0.9981222291999577,79960,90,80567,212
,,BWA ALN (anc),Mid,125,0.95,94710,0,94710,361,0,95213,22,394,0.9997677659080353,0.9962028378790588,0.9997699442637693,0.9979821183016074,0.9979916098584164,94710,22,95607,361
,,BWA ALN,Mid,125,0.95,94645,0,94645,426,0,95213,19,397,0.9997992901208484,0.9955191383281968,0.9998013155005281,0.9976546235539042,0.9976664918720504,94645,19,95610,426
,,BBMAP,Mid,125,0.95,94869,119,94869,83,0,95213,68,348,0.9992837355298777,0.9978752721650135,0.9992889186334689,0.9985790071996968,0.9985841636077609,94869,68,95561,202
,,Bowtie2,Mid,125,0.95,94173,22,94173,876,0,95212,11,405,0.9998832073388261,0.9905544277434759,0.9998849709290166,0.9951969564872791,0.9952333258171254,94173,11,95617,898
,,BWA-MEM,Mid,125,0.95,94608,113,94608,362,0,95213,25,391,0.9997358215421681,0.9950043646077638,0.9997385730270106,0.9973644816462501,0.997378245731784,94608,25,95604,475
,,SHRiMP,Mid,125,0.95,94839,87,94839,145,0,95213,105,311,0.998894084934277,0.9975597185261541,0.9989020067134446,0.9982264558061206,0.998232826428946,94839,105,95524,232
,,BWA ALN (anc),Mid,125,0.9,89753,0,89753,344,0,90235,19,377,0.9997883527157688,0.9961818928488185,0.9997903587072856,0.9979818645792216,0.9979914567748218,89753,19,90612,344
,,BWA ALN,Mid,125,0.9,89690,0,89690,407,0,90235,17,379,0.999810494164335,0.9954826464810149,0.9998124262117818,0.9976418767101956,0.997653932982161,89690,17,90614,407
,,BBMAP,Mid,125,0.9,89903,113,89903,81,0,90235,61,335,0.9993219510026232,0.9978467651531128,0.9993269411128642,0.998583813263283,0.9985890398831393,89903,61,90570,194
,,Bowtie2,Mid,125,0.9,89246,21,89246,830,0,90235,11,385,0.9998767603661337,0.9905546244603038,0.9998786287252706,0.9951938624173423,0.995230401487318,89246,11,90620,851
,,BWA-MEM,Mid,125,0.9,89655,107,89655,347,0,90235,21,375,0.9997658236317409,0.9949616575480806,0.9997682912027893,0.9973579553355397,0.9973719154586699,89655,21,90610,454
,,SHRiMP,Mid,125,0.9,89875,81,89875,141,0,90235,97,299,0.9989218868092296,0.9975359889896445,0.9989297260319316,0.9982284568693112,0.9982349165596919,89875,97,90534,222
,,BWA ALN (anc),None,125,0.15,14893,0,14893,54,0,14958,3,62,0.9997986036519871,0.9963872348966347,0.9998003061971643,0.9980900043561305,0.9980980980980981,14893,3,15020,54
,,BWA ALN,None,125,0.15,14893,0,14893,54,0,14958,1,64,0.9999328588693434,0.9963872348966347,0.9999334353990548,0.9981568982272713,0.9981648314981648,14893,1,15022,54
,,BBMAP,None,125,0.15,14916,20,14916,11,0,14958,8,57,0.9994639506834628,0.9979260052184384,0.9994674831924383,0.9986943858591945,0.9986986986986987,14916,8,15015,31
,,Bowtie2,None,125,0.15,14892,3,14892,52,0,14957,1,64,0.9999328543611092,0.996320331839165,0.9999334309679138,0.9981233243967829,0.9981314024491975,14892,1,15021,55
,,BWA-MEM,None,125,0.15,14911,19,14911,19,0,14958,2,63,0.9998658888218332,0.9974580239480901,0.9998668707981095,0.9986605049896189,0.9986654210596557,14911,2,15021,38
,,SHRiMP,None,125,0.15,14906,15,14906,26,0,14958,14,51,0.9990616621983914,0.9972569746437412,0.9990680955867669,0.9981585026952824,0.9981648314981648,14906,14,15009,41
,,BWA ALN (anc),None,125,0.1,9968,0,9968,39,0,10014,2,37,0.9997993981945837,0.9961027280903367,0.9998010544116184,0.9979476397857536,0.9979561316051845,9968,2,10051,39
,,BWA ALN,None,125,0.1,9968,0,9968,39,0,10014,1,38,0.9998996890360117,0.9961027280903367,0.9999005272058092,0.9979975971165399,0.9980059820538385,9968,1,10052,39
,,BBMAP,None,125,0.1,9984,16,9984,7,0,10014,4,35,0.9995995194233079,0.9977016088737883,0.9996021088232369,0.9986496624156038,0.998654037886341,9984,4,10049,23
,,Bowtie2,None,125,0.1,9967,3,9967,37,0,10014,1,38,0.9998996789727127,0.996002798041371,0.9999005272058092,0.9979474342928661,0.9979561316051845,9967,1,10052,40
,,BWA-MEM,None,125,0.1,9980,15,9980,14,0,10014,1,38,0.9998998096383128,0.9971026076531122,0.9999005272058092,0.9984992496248124,0.9985046356295484,9980,1,10052,29
,,SHRiMP,None,125,0.1,9978,13,9978,16,0,10014,10,29,0.9989987985582699,0.997102028579994,0.9990052720580921,0.9980495123780946,0.9980558325024925,9978,10,10043,29
,,BWA ALN (anc),None,125,0.25,24860,0,24860,112,0,24988,6,116,0.999758706667739,0.9955149767739868,0.9997610513739545,0.9976323287451341,0.9976438640629368,24860,6,25104,112
,,BWA ALN,None,125,0.25,24860,0,24860,112,0,24988,4,118,0.9998391248391248,0.9955149767739868,0.9998407009159698,0.9976723653583756,0.9976837985703446,24860,4,25106,112
,,BBMAP,None,125,0.25,24901,44,24901,27,0,24988,15,107,0.9993979772034034,0.9971568156335096,0.9994026284348865,0.9982761385503528,0.9982828161814624,24901,15,25095,71
,,Bowtie2,None,125,0.25,24862,9,24862,101,0,24988,3,119,0.9998793484818017,0.9955950664744514,0.9998805256869773,0.9977326083030681,0.9977437003314564,24862,3,25107,110
,,BWA-MEM,None,125,0.25,24903,38,24903,33,0,24988,6,116,0.9997591232084788,0.9971570433250581,0.9997610513739545,0.9984563879477979,0.9984625828607938,24903,6,25104,71
,,SHRiMP,None,125,0.25,24886,33,24886,53,0,24988,25,97,0.9989964272811208,0.9965561428800256,0.9990043807248108,0.9977747930156567,0.9977836348388642,24886,25,25085,86
,,BWA ALN (anc),None,125,0.2,19817,0,19817,85,0,19912,4,87,0.9997981938348216,0.9957290724550296,0.9998000299955007,0.9977594844296755,0.9977697030447312,19817,4,19999,85
,,BWA ALN,None,125,0.2,19817,0,19817,85,0,19912,2,89,0.9998990867349513,0.9957290724550296,0.9999000149977504,0.997809722816646,0.9978198220774339,19817,2,20001,85
,,BBMAP,None,125,0.2,19847,30,19847,25,0,19912,10,81,0.9994963992546709,0.9972364586473721,0.9995000749887517,0.9983651500289243,0.9983711314371633,19847,10,19993,55
,,Bowtie2,None,125,0.2,19818,4,19818,80,0,19912,2,89,0.999899091826438,0.9957793186614411,0.9999000149977504,0.9978349529228135,0.9978448815937853,19818,2,20001,84
,,BWA-MEM,None,125,0.2,19852,27,19852,25,0,19912,3,88,0.9998489045580459,0.997387459807074,0.9998500224966255,0.9986166654090898,0.9986217956749442,19852,3,20000,52
,,SHRiMP,None,125,0.2,19835,22,19835,45,0,19912,18,73,0.9990933360197451,0.9966335041704352,0.999100134979753,0.9978619041629984,0.9978699411101366,19835,18,19985,67
,,BWA ALN (anc),None,125,0.35,34835,0,34835,142,0,35012,11,165,0.9996843253171096,0.9959401892672327,0.9996873934295782,0.9978087449694227,0.9978194256395639,34835,11,35177,142
,,BWA ALN,None,125,0.35,34835,0,34835,142,0,35012,8,168,0.999770398645352,0.9959401892672327,0.999772649766966,0.9978516184474362,0.9978621819995724,34835,8,35180,142
,,BBMAP,None,125,0.35,34892,50,34892,35,0,35012,28,148,0.9991981672394044,0.9975698316036252,0.9992042741843811,0.9983833354793482,0.9983895104396779,34892,28,35160,85
,,Bowtie2,None,125,0.35,34837,11,34837,129,0,35011,6,170,0.999827798984014,0.9959973697000887,0.9998294824793248,0.9979089086221713,0.9979191608232142,34837,6,35181,140
,,BWA-MEM,None,125,0.35,34895,44,34895,41,0,35012,13,163,0.9996275925289332,0.9975700400228702,0.9996305558713198,0.9985977564102564,0.9986033519553073,34895,13,35175,85
,,SHRiMP,None,125,0.35,34873,37,34873,67,0,35012,39,137,0.9988829055912007,0.9970266174914945,0.9988916676139593,0.997953898324486,0.9979619468395924,34873,39,35149,104
,,BWA ALN (anc),None,125,0.3,29726,0,29726,130,0,29887,9,147,0.9996973263830503,0.9956457663451233,0.9997004293845488,0.9976674330016277,0.9976794270355098,29726,9,30034,130
,,BWA ALN,None,125,0.3,29726,0,29726,130,0,29887,6,150,0.9997981972285753,0.9956457663451233,0.9998002862563659,0.9977176612740821,0.9977295113440959,29726,6,30037,130
,,BBMAP,None,125,0.3,29776,49,29776,31,0,29887,22,134,0.9992616954157997,0.9973204715969989,0.9992677162733415,0.9982901398062158,0.9982971335080719,29776,22,30021,80
,,Bowtie2,None,125,0.3,29726,11,29726,119,0,29886,3,153,0.9998990884321706,0.9956457663451233,0.9999001398042741,0.9977678946043467,0.9977795585829243,29726,3,30039,130
,,BWA-MEM,None,125,0.3,29779,42,29779,37,0,29887,10,146,0.999664305616167,0.9973541429432647,0.9996671437606098,0.9985078880748404,0.9985142151216173,29779,10,30033,79
,,SHRiMP,None,125,0.3,29758,37,29758,61,0,29887,33,123,0.9988922829042328,0.9967175777063236,0.9989015744100123,0.9978037453685851,0.9978129851917394,29758,33,30010,98
,,BWA ALN (anc),None,125,0.45,45016,0,45016,183,0,45257,16,201,0.9996446971042814,0.9959512378592447,0.9996481505915468,0.9977945495450566,0.997805300365048,45016,16,45458,183
,,BWA ALN,None,125,0.45,45016,0,45016,183,0,45257,13,204,0.9997112971640498,0.9959512378592447,0.9997141223556318,0.9978277253180832,0.9978383862891931,45016,13,45461,183
,,BBMAP,None,125,0.45,45086,65,45086,48,0,45257,37,180,0.9991800190590164,0.9974999446890418,0.999186348242952,0.9983392750381966,0.9983457037927498,45086,37,45437,113
,,Bowtie2,None,125,0.45,45018,14,45018,167,0,45256,10,207,0.9997779159634006,0.9959954866258103,0.9997800892837508,0.997883117027054,0.9978935062643374,45018,10,45463,181
,,BWA-MEM,None,125,0.45,45096,57,45096,50,0,45257,16,201,0.9996453271856712,0.9976329004712077,0.9996481505915468,0.9986380999833916,0.9986435369498329,45096,16,45458,107
,,SHRiMP,None,125,0.45,45066,49,45066,84,0,45257,56,161,0.9987589202606267,0.9970574570233854,0.9987685270704139,0.9979074633806092,0.9979155867788647,45066,56,45418,133
,,BWA ALN (anc),None,125,0.4,39837,0,39837,163,0,40044,14,183,0.9996486913753733,0.995925,0.9996520961208718,0.9977833715294736,0.9977941451377724,39837,14,40227,163
,,BWA ALN,None,125,0.4,39837,0,39837,163,0,40044,11,186,0.9997239510138526,0.995925,0.9997266469521136,0.9978208596333031,0.9978315325083187,39837,11,40230,163
,,BBMAP,None,125,0.4,39899,58,39899,43,0,40044,33,164,0.9991735951116899,0.997475,0.9991799408563405,0.998323575038783,0.9983300307822685,39899,33,40208,101
,,Bowtie2,None,125,0.4,39838,14,39838,148,0,40043,7,190,0.9998243192370435,0.99595,0.9998260437375746,0.9978833990857287,0.9978938185443669,39838,7,40233,162
,,BWA-MEM,None,125,0.4,39907,51,39907,45,0,40044,14,183,0.9996493073820796,0.997600179986501,0.9996520961208718,0.9986236925078823,0.9986291809979563,39907,14,40227,96
,,SHRiMP,None,125,0.4,39880,44,39880,76,0,40044,48,149,0.998797836104989,0.997,0.9988071867001317,0.9978981082974678,0.9979063072494111,39880,48,40193,120
,,BWA ALN (anc),None,125,0.55,55052,0,55052,218,0,55340,16,235,0.9997094501343793,0.9960557264338701,0.9997121836268461,0.9978792437782087,0.997889248698821,55052,16,55575,218
